"DOCTYPE","DOCENTRY","LINENUM","CARDCODE","SALESEMPLOYEE","COUNTRYCODE","POSTINGDATE","DUEDATE","DOCUMENTDATE","ITEMCODE","WAREHOUSECODE","QUANTITY","SALESAMOUNT","SALESAMOUNTSC","BASEAMOUNT","GROSSPROFIT","GROSSPROFITSC","PERIOD","PROJECT"
14,75,4,"C00004",-1,"US","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000",,,"0.000000","-3078.610000","-3078.610000","-3078.610000","0.000000","0.000000","FY201920-03","CR|PJ047"
14,75,3,"C00004",-1,"US","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000",,,"0.000000","-530.790000","-530.790000","-530.790000","0.000000","0.000000","FY201920-03","CR|PJ072"
14,75,2,"C00004",-1,"US","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000",,,"0.000000","-17353.950000","-17353.950000","-17353.950000","0.000000","0.000000","FY201920-03","CR|PJ053"
14,75,1,"C00004",-1,"US","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000",,,"0.000000","-1858.980000","-1858.980000","-1858.980000","0.000000","0.000000","FY201920-03","CR|PJ092"
14,77,0,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-1325.590000","-1325.590000","-1325.590000","0.000000","0.000000","FY201920-04","CR|PJ083"
14,77,11,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-6794.410000","-6794.410000","-6794.410000","0.000000","0.000000","FY201920-04","CR|PJ148"
14,77,10,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-1866.690000","-1866.690000","-1866.690000","0.000000","0.000000","FY201920-04","CR|PJ065"
14,77,9,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-215.330000","-215.330000","-215.330000","0.000000","0.000000","FY201920-04","CR|PJ072"
14,77,8,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-2121.060000","-2121.060000","-2121.060000","0.000000","0.000000","FY201920-04","CR|PJ071"
14,77,7,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-5777.260000","-5777.260000","-5777.260000","0.000000","0.000000","FY201920-04","CR|PJ132"
14,77,6,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-3678.280000","-3678.280000","-3678.280000","0.000000","0.000000","FY201920-04","CR|PJ065"
14,77,5,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-1677.930000","-1677.930000","-1677.930000","0.000000","0.000000","FY201920-04","CR|PJ072"
14,77,4,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-16587.470000","-16587.470000","-16587.470000","0.000000","0.000000","FY201920-04","CR|PJ053"
14,77,3,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-208.280000","-208.280000","-208.280000","0.000000","0.000000","FY201920-04","CR|PJ072"
14,77,2,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-1694.540000","-1694.540000","-1694.540000","0.000000","0.000000","FY201920-04","CR|PJ071"
14,77,1,"C00004",-1,"US","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000",,,"0.000000","-85.270000","-85.270000","-85.270000","0.000000","0.000000","FY201920-04","CR|PJ064"
14,85,0,"C00008",9,"IN","2019-06-17 00:00:00.000000000","2019-07-17 00:00:00.000000000","2019-06-17 00:00:00.000000000",,,"0.000000","-25000.000000","-25000.000000","-25000.000000","0.000000","0.000000","FY201920-03","CR|PJ064"
14,88,0,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-2539.930000","-2539.930000","-2539.930000","0.000000","0.000000","FY201920-05","CR|PJ065"
14,88,13,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-4099.820000","-4099.820000","-4099.820000","0.000000","0.000000","FY201920-05","CR|PJ112"
14,88,12,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-257.920000","-257.920000","-257.920000","0.000000","0.000000","FY201920-05","CR|PJ070"
14,88,11,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-221.030000","-221.030000","-221.030000","0.000000","0.000000","FY201920-05","CR|PJ112"
14,88,10,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-7593.220000","-7593.220000","-7593.220000","0.000000","0.000000","FY201920-05","CR|PJ120"
14,88,9,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-6547.260000","-6547.260000","-6547.260000","0.000000","0.000000","FY201920-05","CR|PJ065"
14,88,8,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-2153.700000","-2153.700000","-2153.700000","0.000000","0.000000","FY201920-05","CR|PJ070"
14,88,7,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-3947.410000","-3947.410000","-3947.410000","0.000000","0.000000","FY201920-05","CR|PJ071"
14,88,6,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-3467.200000","-3467.200000","-3467.200000","0.000000","0.000000","FY201920-05","CR|PJ132"
14,88,5,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-3623.720000","-3623.720000","-3623.720000","0.000000","0.000000","FY201920-05","CR|PJ065"
14,88,4,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-1585.580000","-1585.580000","-1585.580000","0.000000","0.000000","FY201920-05","CR|PJ072"
14,88,3,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-803.330000","-803.330000","-803.330000","0.000000","0.000000","FY201920-05","CR|PJ112"
14,88,2,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-4166.970000","-4166.970000","-4166.970000","0.000000","0.000000","FY201920-05","CR|PJ053"
14,88,1,"C00004",-1,"US","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000",,,"0.000000","-844.960000","-844.960000","-844.960000","0.000000","0.000000","FY201920-05","CR|PJ112"
14,101,0,"C00022",9,"IN","2019-09-09 00:00:00.000000000","2019-10-09 00:00:00.000000000","2019-09-09 00:00:00.000000000",,,"0.000000","-78000.000000","-78000.000000","-78000.000000","0.000000","0.000000","FY201920-06","CR|PJ010"
14,108,0,"C00017",9,"IN","2019-09-27 00:00:00.000000000","2019-10-30 00:00:00.000000000","2019-10-12 00:00:00.000000000","SER0070","CI01","-1.000000","-55481.000000","-55481.000000","0.000000","-55481.000000","-55481.000000","FY201920-06","CR|PJ152"
14,112,0,"C00017",1,"IN","2019-08-28 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-09-11 00:00:00.000000000",,,"0.000000","-96182.352186","-96182.352186","-96182.350000","0.000000","0.000000","FY201920-05","CR|PJ152"
14,112,2,"C00017",1,"IN","2019-08-28 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-09-11 00:00:00.000000000",,,"0.000000","-4182.015313","-4182.015313","-4182.020000","0.000000","0.000000","FY201920-05","CR|PJ152"
14,112,1,"C00017",1,"IN","2019-08-28 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-09-11 00:00:00.000000000",,,"0.000000","-33455.122500","-33455.122500","-33455.120000","0.000000","0.000000","FY201920-05","CR|PJ152"
14,113,0,"C00017",1,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","-61333.000000","-61333.000000","-61333.000000","0.000000","0.000000","FY201920-06","CR|PJ152"
14,113,1,"C00017",1,"IN","2019-09-26 00:00:00.000000000","2019-11-15 00:00:00.000000000","2019-10-11 00:00:00.000000000",,,"0.000000","-72833.000000","-72833.000000","-72833.000000","0.000000","0.000000","FY201920-06","CR|PJ152"
14,115,0,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-10-28 00:00:00.000000000","2019-10-28 00:00:00.000000000","SER0001","CI01","-1.000000","-1300000.000000","-1300000.000000","0.000000","-1300000.000000","-1300000.000000","FY201920-06","CR|PJ134"
14,115,3,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-10-28 00:00:00.000000000","2019-10-28 00:00:00.000000000","SER0072","CI01","-2.000000","-150000.000000","-150000.000000","0.000000","-150000.000000","-150000.000000","FY201920-06","CR|PJ134"
14,115,2,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-10-28 00:00:00.000000000","2019-10-28 00:00:00.000000000","SER0072","CI01","-3.000000","-349999.800000","-349999.800000","0.000000","-349999.800000","-349999.800000","FY201920-06","CR|PJ134"
14,115,1,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-10-28 00:00:00.000000000","2019-10-28 00:00:00.000000000","SER0002","CI01","-1.000000","-280000.000000","-280000.000000","0.000000","-280000.000000","-280000.000000","FY201920-06","CR|PJ134"
14,117,0,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-09-29 00:00:00.000000000","2019-09-29 00:00:00.000000000","SER0001","CI01","-1.000000","-650000.000000","-650000.000000","0.000000","-650000.000000","-650000.000000","FY201920-06","CR|PJ134"
14,117,1,"C00032",9,"IN","2019-09-29 00:00:00.000000000","2019-09-29 00:00:00.000000000","2019-09-29 00:00:00.000000000","SER0002","CI01","-1.000000","-280000.000000","-280000.000000","0.000000","-280000.000000","-280000.000000","FY201920-06","CR|PJ134"
14,121,0,"C00006",9,"IN","2019-08-19 00:00:00.000000000","2019-10-04 00:00:00.000000000","2019-10-02 00:00:00.000000000",,,"0.000000","-70860.170000","-70860.170000","-70860.170000","0.000000","0.000000","FY201920-05","CR|PJ132"
14,121,1,"C00006",9,"IN","2019-08-19 00:00:00.000000000","2019-10-04 00:00:00.000000000","2019-10-02 00:00:00.000000000",,,"0.000000","-70860.170000","-70860.170000","-70860.170000","0.000000","0.000000","FY201920-05","CR|PJ132"
14,123,0,"C00033",9,"IN","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","SER0005","CI01","-1.000000","-401984.957793","-401984.957793","0.000000","-401984.960000","-401984.960000","FY201920-07","CR|PJ166"
14,123,4,"C00033",9,"IN","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","SER0014","CI01","-1.000000","-156886.999138","-156886.999138","0.000000","-156887.010000","-156887.010000","FY201920-07","CR|PJ166"
14,123,3,"C00033",9,"IN","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","SER0030","CI01","-1.000000","-249999.998627","-249999.998627","0.000000","-250000.000000","-250000.000000","FY201920-07","CR|PJ166"
14,123,2,"C00033",9,"IN","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","SER0078","CI01","-1.000000","-499999.997255","-499999.997255","0.000000","-499999.990000","-499999.990000","FY201920-07","CR|PJ166"
14,123,1,"C00033",9,"IN","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","2019-10-31 00:00:00.000000000","SER0077","CI01","-1.000000","-513161.947183","-513161.947183","0.000000","-513161.940000","-513161.940000","FY201920-07","CR|PJ166"
14,124,0,"C00017",9,"IN","2019-10-17 00:00:00.000000000","2019-11-16 00:00:00.000000000","2019-11-16 00:00:00.000000000","SER0034","CI01","-1.000000","-138000.000000","-138000.000000","0.000000","-138000.000000","-138000.000000","FY201920-07","CR|PJ067"
14,126,0,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-1283.790000","-1283.790000","0.000000","-1283.790000","-1283.790000","FY201920-05","CR|PJ072"
14,126,14,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-4349.360000","-4349.360000","0.000000","-4349.360000","-4349.360000","FY201920-05","CR|PJ112"
14,126,13,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-8429.270000","-8429.270000","0.000000","-8429.270000","-8429.270000","FY201920-05","CR|PJ120"
14,126,12,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-908.760000","-908.760000","0.000000","-908.760000","-908.760000","FY201920-05","CR|PJ065"
14,126,11,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-1668.860000","-1668.860000","0.000000","-1668.860000","-1668.860000","FY201920-05","CR|PJ071"
14,126,10,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-1713.880000","-1713.880000","0.000000","-1713.880000","-1713.880000","FY201920-05","CR|PJ071"
14,126,9,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-859.210000","-859.210000","0.000000","-859.210000","-859.210000","FY201920-05","CR|PJ150"
14,126,8,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-5265.960000","-5265.960000","0.000000","-5265.960000","-5265.960000","FY201920-05","CR|PJ132"
14,126,7,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-1278.550000","-1278.550000","0.000000","-1278.550000","-1278.550000","FY201920-05","CR|PJ150"
14,126,6,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-863.990000","-863.990000","0.000000","-863.990000","-863.990000","FY201920-05","CR|PJ150"
14,126,5,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-380.890000","-380.890000","0.000000","-380.890000","-380.890000","FY201920-05","CR|PJ072"
14,126,4,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-6150.840000","-6150.840000","0.000000","-6150.840000","-6150.840000","FY201920-05","CR|PJ072"
14,126,3,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-2824.150000","-2824.150000","0.000000","-2824.150000","-2824.150000","FY201920-05","CR|PJ150"
14,126,2,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-7211.350000","-7211.350000","0.000000","-7211.350000","-7211.350000","FY201920-05","CR|PJ053"
14,126,1,"C00004",-1,"US","2019-08-30 00:00:00.000000000","2019-09-15 00:00:00.000000000","2019-08-30 00:00:00.000000000","SER0055","CI01","-1.000000","-128.490000","-128.490000","0.000000","-128.490000","-128.490000","FY201920-05","CR|PJ154"
14,127,0,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-870.780000","-870.780000","0.000000","-870.780000","-870.780000","FY201920-06","CR|PJ071"
14,127,10,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-4874.570000","-4874.570000","0.000000","-4874.570000","-4874.570000","FY201920-06","CR|PJ112"
14,127,9,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-9232.330000","-9232.330000","0.000000","-9232.330000","-9232.330000","FY201920-06","CR|PJ120"
14,127,8,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-755.280000","-755.280000","0.000000","-755.280000","-755.280000","FY201920-06","CR|PJ150"
14,127,7,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-8638.410000","-8638.410000","0.000000","-8638.410000","-8638.410000","FY201920-06","CR|PJ132"
14,127,6,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-4509.250000","-4509.250000","0.000000","-4509.250000","-4509.250000","FY201920-06","CR|PJ150"
14,127,5,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-1639.900000","-1639.900000","0.000000","-1639.900000","-1639.900000","FY201920-06","CR|PJ071"
14,127,4,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-1273.120000","-1273.120000","0.000000","-1273.120000","-1273.120000","FY201920-06","CR|PJ072"
14,127,3,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-2250.520000","-2250.520000","0.000000","-2250.520000","-2250.520000","FY201920-06","CR|PJ150"
14,127,2,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-9369.080000","-9369.080000","0.000000","-9369.080000","-9369.080000","FY201920-06","CR|PJ053"
14,127,1,"C00004",-1,"US","2019-09-30 00:00:00.000000000","2019-10-15 00:00:00.000000000","2019-10-15 00:00:00.000000000","SER0055","CI01","-1.000000","-368.840000","-368.840000","0.000000","-368.840000","-368.840000","FY201920-06","CR|PJ072"
14,129,0,"C00017",9,"IN","2019-11-18 00:00:00.000000000","2019-12-03 00:00:00.000000000","2019-12-03 00:00:00.000000000",,,"0.000000","-86666.830000","-86666.830000","-86666.830000","0.000000","0.000000","FY201920-08","CR|PJ152"
14,129,1,"C00017",9,"IN","2019-11-18 00:00:00.000000000","2019-12-03 00:00:00.000000000","2019-12-03 00:00:00.000000000",,,"0.000000","-65000.119999","-65000.119999","-65000.120000","0.000000","0.000000","FY201920-08","CR|PJ152"
14,128,0,"C00017",9,"IN","2019-10-21 00:00:00.000000000","2019-11-30 00:00:00.000000000","2019-11-30 00:00:00.000000000","SER0063","CI01","-1.000000","-1641.000000","-1641.000000","0.000000","-1641.000000","-1641.000000","FY201920-07","CR|PJ152"
14,128,2,"C00017",9,"IN","2019-10-21 00:00:00.000000000","2019-11-30 00:00:00.000000000","2019-11-30 00:00:00.000000000","SER0071","CI01","-1.000000","-43718.000000","-43718.000000","0.000000","-43718.000000","-43718.000000","FY201920-07","CR|PJ152"
